TransactionID,OrderID,CustomerID,TransactionDate,Amount,PaymentMethod,Status,Currency
TXN00000275,ORD0002325,CUST00406,2022-01-14 11:11:30,506.26,PayPal,Success,USD
TXN00000276,ORD0002138,CUST00180,2022-03-23 22:45:48,187.73,Bank Transfer,Success,GBP
TXN00000277,ORD0001919,CUST00397,2023-05-30 23:32:15,676.0,Debit Card,Success,GBP
TXN00000278,ORD0001693,CUST00248,2022-05-20 17:27:58,1547.0,Bank Transfer,Success,GBP
TXN00000279,ORD0002430,CUST00186,2023-05-02 16:26:32,1434.01,Credit Card,Success,EUR
TXN00000280,ORD0002275,CUST00193,2023-07-09 02:36:14,1223.8,Bank Transfer,Success,USD
TXN00000281,ORD0002348,CUST00149,2022-11-12 08:39:07,1705.74,PayPal,Success,EUR
TXN00000282,ORD0000874,CUST00335,2022-08-22 22:53:03,567.72,Debit Card,Success,USD
TXN00000283,ORD0001689,CUST00313,2022-11-27 21:39:27,1770.68,PayPal,Success,EUR
TXN00000284,ORD0001412,CUST00354,2023-04-23 18:44:11,801.48,Credit Card,Success,EUR
TXN00000285,ORD0000539,CUST00201,2022-04-13 13:31:08,804.78,PayPal,Success,GBP
TXN00000286,ORD0002438,CUST00233,2023-07-18 19:23:10,813.68,PayPal,Success,GBP
TXN00000287,ORD0001054,CUST00158,2024-08-26 03:45:40,200.7,Bank Transfer,Success,USD
TXN00000288,ORD0001143,CUST00298,2023-05-06 02:41:37,1951.1,Credit Card,Success,USD
TXN00000289,ORD0001935,CUST00384,2024-06-25 08:32:14,281.32,Bank Transfer,Failed,GBP
TXN00000290,ORD0000474,CUST00094,2023-11-25 19:05:22,685.07,Credit Card,Success,EUR
TXN00000291,ORD0001694,CUST00045,2024-01-09 00:32:22,642.0,Debit Card,Success,GBP
TXN00000292,ORD0000361,CUST00225,2023-06-11 00:41:50,153.99,Credit Card,Success,GBP
TXN00000293,ORD0002109,CUST00167,2024-12-29 00:13:45,308.76,PayPal,Success,USD
TXN00000294,ORD0000579,CUST00270,2022-09-30 04:36:01,94.49,PayPal,Failed,GBP
TXN00000295,ORD0001943,CUST00197,2023-03-27 02:19:45,588.35,PayPal,Success,GBP
TXN00000296,ORD0000829,CUST00477,2023-04-17 01:37:28,1733.98,Bank Transfer,Success,EUR
TXN00000297,ORD0001274,CUST00207,2022-06-07 16:10:30,682.19,Credit Card,Success,USD
TXN00000298,ORD0002206,CUST00355,2024-05-22 20:41:11,251.77,Credit Card,Success,EUR
TXN00000299,ORD0000339,CUST00284,2022-09-06 06:14:17,1293.16,Debit Card,Success,USD
TXN00000300,ORD0000874,CUST00361,2022-08-25 03:36:02,1993.22,Credit Card,Success,USD
TXN00000301,ORD0000290,CUST00300,2022-09-11 14:39:09,468.49,Bank Transfer,Success,USD
TXN00000302,ORD0000146,CUST00254,2023-10-07 23:15:04,562.74,Bank Transfer,Pending,GBP
TXN00000303,ORD0001057,CUST00243,2022-07-03 23:46:50,1943.83,Bank Transfer,Success,USD
TXN00000304,ORD0001362,CUST00384,2024-04-06 21:46:31,361.66,Debit Card,Success,GBP
TXN00000305,ORD0000186,CUST00174,2024-08-18 11:28:50,1024.87,Credit Card,Success,EUR
TXN00000306,ORD0000630,CUST00129,2023-09-29 09:58:24,483.11,Bank Transfer,Success,GBP
TXN00000307,ORD0001441,CUST00370,2022-09-03 21:07:18,1865.04,Credit Card,Success,GBP
TXN00000308,ORD0002300,CUST00224,2024-05-22 12:21:15,1963.13,Bank Transfer,Success,USD
TXN00000309,ORD0001652,CUST00420,2024-05-08 00:01:37,1630.32,PayPal,Failed,USD
TXN00000310,ORD0000909,CUST00200,2024-09-03 14:58:55,632.99,PayPal,Success,GBP
TXN00000311,ORD0000751,CUST00348,2023-12-31 10:45:06,809.96,Bank Transfer,Success,GBP
TXN00000312,ORD0000282,CUST00252,2024-12-23 04:46:09,488.4,Bank Transfer,Success,EUR
TXN00000313,ORD0001919,CUST00075,2023-03-13 21:11:10,1782.06,Debit Card,Success,GBP
TXN00000314,ORD0001216,CUST00018,2024-12-07 19:42:41,1829.54,Bank Transfer,Success,GBP
TXN00000315,ORD0000874,CUST00460,2023-01-23 09:55:31,840.65,Credit Card,Success,GBP
TXN00000316,ORD0001475,CUST00397,2022-06-26 02:23:00,1314.78,Credit Card,Success,GBP
TXN00000317,ORD0001794,CUST00040,2024-10-28 06:50:00,335.28,PayPal,Success,GBP
TXN00000318,ORD0001049,CUST00411,2022-08-16 19:22:11,872.7,Bank Transfer,Success,EUR
TXN00000319,ORD0002147,CUST00377,2023-11-23 03:13:09,1264.84,Bank Transfer,Pending,GBP
TXN00000320,ORD0000992,CUST00088,2022-05-31 18:59:31,773.88,Credit Card,Success,GBP
TXN00000321,ORD0001382,CUST00341,2022-03-03 04:07:52,718.41,PayPal,Success,EUR
TXN00000322,ORD0000621,CUST00071,2022-07-30 15:29:14,6.99,Bank Transfer,Success,USD
TXN00000323,ORD0001724,CUST00320,2023-08-15 18:48:48,1609.57,PayPal,Success,GBP
TXN00000324,ORD0002171,CUST00347,2024-01-05 11:44:58,1779.23,Credit Card,Success,GBP
TXN00000325,ORD0000248,CUST00314,2023-08-13 07:55:46,1939.08,Debit Card,Success,EUR
TXN00000326,ORD0001662,CUST00435,2024-01-11 19:22:36,1439.95,Credit Card,Success,GBP
TXN00000327,ORD0001119,CUST00482,2022-09-22 19:07:59,1099.84,Credit Card,Success,USD
TXN00000328,ORD0002236,CUST00107,2022-01-31 23:56:36,542.22,PayPal,Success,USD
TXN00000329,ORD0001784,CUST00367,2024-06-29 14:12:06,1998.6,Bank Transfer,Success,GBP
TXN00000330,ORD0000160,CUST00219,2024-12-04 23:01:43,1181.56,Credit Card,Success,USD
TXN00000331,ORD0001759,CUST00160,2023-07-17 22:39:47,1363.9,Bank Transfer,Success,GBP
TXN00000332,ORD0001835,CUST00270,2023-11-16 23:18:17,1366.4,PayPal,Success,GBP
TXN00000333,ORD0000794,CUST00029,2024-06-27 14:19:28,1691.28,Bank Transfer,Pending,EUR
TXN00000334,ORD0002410,CUST00328,2024-06-07 10:21:34,24.3,Bank Transfer,Success,GBP
TXN00000335,ORD0002245,CUST00275,2022-10-10 11:15:01,444.39,Credit Card,Success,GBP
TXN00000336,ORD0000898,CUST00499,2023-11-26 21:47:54,1332.74,Debit Card,Success,USD
TXN00000337,ORD0001030,CUST00288,2022-01-31 20:18:36,1790.82,Credit Card,Success,USD
TXN00000338,ORD0001228,CUST00323,2024-02-03 22:24:13,1372.25,Bank Transfer,Success,GBP
TXN00000339,ORD0002220,CUST00474,2024-11-09 13:05:32,829.92,Debit Card,Success,USD
TXN00000340,ORD0002062,CUST00212,2024-05-30 11:12:07,726.3,Bank Transfer,Success,GBP
TXN00000341,ORD0000800,CUST00281,2023-06-19 02:52:02,1477.21,Bank Transfer,Failed,USD
TXN00000342,ORD0002242,CUST00323,2023-06-12 19:47:29,1483.77,Debit Card,Success,EUR
TXN00000343,ORD0001244,CUST00216,2022-05-13 01:25:17,1216.08,Credit Card,Success,EUR
TXN00000344,ORD0000725,CUST00090,2023-07-29 17:24:46,586.48,Debit Card,Failed,USD
TXN00000345,ORD0001303,CUST00214,2022-04-18 00:24:18,1850.68,Debit Card,Success,GBP
TXN00000346,ORD0000934,CUST00103,2022-10-03 07:49:02,1106.0,PayPal,Success,GBP
TXN00000347,ORD0001568,CUST00229,2022-07-29 15:03:16,1582.03,PayPal,Success,GBP
TXN00000348,ORD0001221,CUST00437,2024-08-27 09:33:56,432.54,PayPal,Success,USD
TXN00000349,ORD0001663,CUST00291,2023-04-12 04:42:29,691.36,Bank Transfer,Success,GBP
TXN00000350,ORD0000565,CUST00380,2024-11-18 06:18:06,1749.79,Debit Card,Success,EUR
TXN00000351,ORD0002213,CUST00162,2023-09-04 11:03:31,104.96,PayPal,Success,EUR
TXN00000352,ORD0000195,CUST00322,2022-08-21 05:14:31,1027.07,Credit Card,Success,GBP
TXN00000353,ORD0001356,CUST00294,2022-06-22 09:19:44,966.0,Debit Card,Success,USD
TXN00000354,ORD0001369,CUST00347,2024-11-05 02:32:37,1503.7,Credit Card,Success,USD
TXN00000355,ORD0000218,CUST00398,2022-11-03 05:36:25,567.38,Debit Card,Success,GBP
TXN00000356,ORD0001825,CUST00381,2024-09-12 05:32:18,442.04,PayPal,Success,USD
TXN00000357,ORD0001820,CUST00066,2023-05-14 04:30:35,1852.64,Credit Card,Success,GBP
TXN00000358,ORD0001134,CUST00166,2023-03-31 03:34:40,1145.56,Bank Transfer,Success,GBP
TXN00000359,ORD0000206,CUST00270,2022-05-10 01:10:28,213.86,Debit Card,Success,USD
TXN00000360,ORD0001612,CUST00084,2023-07-06 00:36:58,390.11,PayPal,Success,EUR
TXN00000361,ORD0001475,CUST00404,2024-07-25 10:28:51,1997.66,Bank Transfer,Success,GBP
TXN00000362,ORD0001840,CUST00137,2024-02-08 13:36:47,395.24,PayPal,Success,USD
TXN00000363,ORD0001375,CUST00464,2022-01-25 18:51:55,1222.9,Credit Card,Success,GBP
TXN00000364,ORD0001444,CUST00242,2024-08-24 00:42:10,843.16,Credit Card,Pending,EUR
TXN00000365,ORD0000328,CUST00136,2024-07-06 00:49:36,1771.77,Debit Card,Success,EUR
TXN00000366,ORD0001492,CUST00011,2023-10-11 22:25:33,1511.56,Debit Card,Success,GBP
TXN00000367,ORD0001627,CUST00381,2022-09-20 15:01:10,1195.92,Credit Card,Success,EUR
TXN00000368,ORD0000654,CUST00290,2023-07-22 08:14:18,26.42,Bank Transfer,Success,GBP
TXN00000369,ORD0000844,CUST00356,2023-01-28 13:55:37,1760.19,Credit Card,Failed,GBP
TXN00000370,ORD0002313,CUST00151,2022-10-26 07:08:30,892.11,Bank Transfer,Failed,USD
TXN00000371,ORD0000749,CUST00408,2024-03-08 13:47:21,1863.5,PayPal,Success,GBP
TXN00000372,ORD0000040,CUST00158,2023-03-12 08:19:19,993.6,Credit Card,Success,USD
TXN00000373,ORD0002434,CUST00456,2024-03-19 11:05:47,1389.98,Bank Transfer,Success,USD
TXN00000374,ORD0000140,CUST00355,2022-02-06 10:04:06,143.24,Debit Card,Success,GBP
TXN00000375,ORD0002216,CUST00050,2024-01-31 13:56:54,1491.58,Bank Transfer,Success,GBP
TXN00000376,ORD0001366,CUST00104,2023-05-10 21:03:32,679.3,Debit Card,Success,GBP
TXN00000377,ORD0001330,CUST00124,2022-09-17 05:48:32,705.96,Debit Card,Success,GBP
TXN00000378,ORD0000439,CUST00169,2022-03-22 19:06:47,241.72,Debit Card,Success,GBP
TXN00000379,ORD0000175,CUST00064,2024-10-05 19:34:39,297.98,Credit Card,Success,GBP
TXN00000380,ORD0002021,CUST00394,2023-01-06 23:15:20,375.59,Bank Transfer,Success,EUR
TXN00000381,ORD0001268,CUST00499,2024-12-24 05:05:16,659.77,PayPal,Success,EUR
TXN00000382,ORD0000113,CUST00341,2023-04-22 08:13:23,1784.48,PayPal,Success,GBP
TXN00000383,ORD0002458,CUST00317,2023-02-13 17:34:41,739.68,Debit Card,Success,GBP
TXN00000384,ORD0000417,CUST00076,2023-11-29 09:21:47,1450.1,Credit Card,Success,USD
TXN00000385,ORD0000957,CUST00226,2023-11-04 13:32:01,170.08,Credit Card,Success,EUR
TXN00000386,ORD0000409,CUST00085,2023-06-09 07:34:36,1184.24,Credit Card,Success,GBP
TXN00000387,ORD0000342,CUST00225,2022-03-04 20:17:57,966.37,Credit Card,Success,EUR
TXN00000388,ORD0000411,CUST00098,2023-02-28 20:05:01,1956.03,Credit Card,Success,USD
TXN00000389,ORD0001896,CUST00391,2024-10-17 03:18:14,1693.18,Credit Card,Success,EUR
TXN00000390,ORD0002079,CUST00273,2023-12-13 14:44:26,912.39,Bank Transfer,Success,GBP
TXN00000391,ORD0001589,CUST00287,2024-10-21 08:36:22,1551.41,Debit Card,Success,EUR
TXN00000392,ORD0000389,CUST00376,2022-05-05 15:43:12,390.11,Credit Card,Success,GBP
TXN00000393,ORD0002462,CUST00106,2023-06-02 04:06:53,1126.86,Credit Card,Success,EUR
TXN00000394,ORD0000079,CUST00017,2024-05-06 08:59:19,153.87,PayPal,Success,GBP
TXN00000395,ORD0000583,CUST00015,2022-02-18 17:42:01,699.44,PayPal,Success,USD
TXN00000396,ORD0001346,CUST00190,2022-07-22 22:58:46,455.6,Debit Card,Refunded,EUR
TXN00000397,ORD0001209,CUST00456,2024-08-27 14:43:53,1439.23,Credit Card,Success,USD
TXN00000398,ORD0001824,CUST00215,2022-01-17 14:06:00,982.73,PayPal,Success,USD
TXN00000399,ORD0001594,CUST00331,2024-06-10 03:19:09,1503.39,Credit Card,Success,GBP
TXN00000400,ORD0000222,CUST00286,2022-01-30 20:16:52,1033.01,Bank Transfer,Success,USD
TXN00000401,ORD0000726,CUST00192,2023-04-16 05:51:51,177.54,Debit Card,Success,EUR
TXN00000402,ORD0000689,CUST00221,2023-08-15 08:26:52,1472.06,Credit Card,Pending,GBP
TXN00000403,ORD0000098,CUST00130,2022-11-07 03:12:28,1667.29,Debit Card,Success,USD
TXN00000404,ORD0001664,CUST00076,2024-01-01 07:22:48,1807.54,PayPal,Success,EUR
TXN00000405,ORD0001520,CUST00079,2023-08-14 08:03:29,1146.12,Credit Card,Success,USD
TXN00000406,ORD0000958,CUST00494,2023-08-27 08:29:41,1508.4,Debit Card,Success,EUR
TXN00000407,ORD0001291,CUST00376,2022-02-25 21:32:57,1505.33,Debit Card,Pending,EUR
TXN00000408,ORD0001098,CUST00188,2024-12-16 02:13:33,315.72,Bank Transfer,Success,USD
TXN00000409,ORD0000341,CUST00310,2024-11-09 18:23:37,332.62,Credit Card,Success,USD
TXN00000410,ORD0000726,CUST00143,2023-02-24 20:54:22,146.42,Bank Transfer,Success,EUR
TXN00000411,ORD0000003,CUST00411,2024-12-18 12:40:41,643.23,Debit Card,Failed,EUR
TXN00000412,ORD0000339,CUST00378,2023-08-06 18:18:21,949.65,Credit Card,Success,EUR
TXN00000413,ORD0000554,CUST00150,2023-06-06 09:22:35,1995.81,Bank Transfer,Success,GBP
TXN00000414,ORD0000747,CUST00199,2023-07-24 19:04:03,864.83,Credit Card,Success,GBP
TXN00000415,ORD0001793,CUST00431,2024-03-07 06:31:28,1453.85,Debit Card,Success,USD
TXN00000416,ORD0001286,CUST00031,2023-10-22 11:02:14,1388.33,Bank Transfer,Success,USD
TXN00000417,ORD0002318,CUST00255,2023-09-25 13:19:52,412.94,Debit Card,Success,GBP
TXN00000418,ORD0001464,CUST00154,2023-06-16 11:28:55,121.72,PayPal,Success,GBP
TXN00000419,ORD0000244,CUST00112,2022-07-25 13:59:51,1094.28,Debit Card,Success,GBP
TXN00000420,ORD0000044,CUST00204,2023-06-22 20:43:44,1402.11,Debit Card,Success,USD
TXN00000421,ORD0000647,CUST00339,2023-02-11 08:42:18,1996.51,PayPal,Success,EUR
TXN00000422,ORD0001711,CUST00500,2024-05-08 02:19:04,720.43,Credit Card,Success,EUR
TXN00000423,ORD0000208,CUST00088,2022-10-27 15:57:40,1793.25,Credit Card,Pending,GBP
TXN00000424,ORD0000324,CUST00354,2024-01-30 08:55:08,766.96,Debit Card,Success,GBP
TXN00000425,ORD0001309,CUST00061,2023-03-14 12:20:33,1380.38,PayPal,Success,GBP
TXN00000426,ORD0000455,CUST00170,2023-02-19 06:16:21,1198.51,Debit Card,Success,GBP
TXN00000427,ORD0001382,CUST00385,2022-05-10 09:52:38,110.69,PayPal,Success,USD
TXN00000428,ORD0000879,CUST00380,2023-11-30 20:31:35,161.38,Credit Card,Success,GBP
TXN00000429,ORD0000750,CUST00274,2024-11-09 14:48:53,46.42,Credit Card,Success,GBP
TXN00000430,ORD0001422,CUST00120,2022-05-12 17:23:52,744.81,Bank Transfer,Success,GBP
TXN00000431,ORD0002410,CUST00354,2024-10-31 22:34:42,1492.87,Debit Card,Success,GBP
TXN00000432,ORD0001064,CUST00366,2023-05-10 22:47:16,349.65,PayPal,Success,GBP
TXN00000433,ORD0001803,CUST00360,2024-03-01 09:06:49,1213.68,PayPal,Success,GBP
TXN00000434,ORD0001392,CUST00477,2022-06-26 08:31:44,581.21,Debit Card,Success,GBP
TXN00000435,ORD0000132,CUST00018,2022-02-05 17:46:48,1595.0,PayPal,Success,GBP
TXN00000436,ORD0001795,CUST00028,2022-07-19 15:47:24,1597.8,Bank Transfer,Success,GBP
TXN00000437,ORD0001158,CUST00124,2022-06-16 07:05:55,1551.95,Debit Card,Success,USD
TXN00000438,ORD0000180,CUST00381,2023-01-13 10:14:37,1052.04,Bank Transfer,Success,EUR
TXN00000439,ORD0002017,CUST00376,2022-04-26 14:22:42,572.71,Credit Card,Success,USD
TXN00000440,ORD0000410,CUST00233,2022-10-03 03:02:08,1619.84,Debit Card,Success,USD
TXN00000441,ORD0001815,CUST00020,2023-08-04 00:55:28,376.27,PayPal,Success,EUR
TXN00000442,ORD0000784,CUST00013,2022-04-11 21:51:12,583.07,Credit Card,Success,GBP
TXN00000443,ORD0000529,CUST00455,2022-08-28 05:45:52,371.98,PayPal,Success,GBP
TXN00000444,ORD0001900,CUST00076,2024-06-07 10:18:20,1350.05,Credit Card,Success,GBP
TXN00000445,ORD0002437,CUST00331,2023-01-04 01:57:43,1374.04,Debit Card,Success,GBP
TXN00000446,ORD0002256,CUST00209,2022-05-16 18:01:34,1306.76,Debit Card,Success,USD
TXN00000447,ORD0000203,CUST00088,2022-04-28 03:32:46,834.12,Bank Transfer,Success,GBP
TXN00000448,ORD0001450,CUST00355,2022-01-15 23:36:02,204.84,Credit Card,Success,EUR
TXN00000449,ORD0002417,CUST00466,2022-01-21 21:20:55,1822.78,Bank Transfer,Success,GBP
TXN00000450,ORD0001500,CUST00199,2023-06-14 22:25:38,1017.92,Bank Transfer,Success,EUR
TXN00000451,ORD0000115,CUST00022,2024-08-17 04:36:08,816.91,Bank Transfer,Success,EUR
TXN00000452,ORD0000945,CUST00176,2022-04-20 08:03:36,1179.71,PayPal,Refunded,EUR
TXN00000453,ORD0000270,CUST00494,2022-08-31 17:11:26,389.62,Debit Card,Success,EUR
TXN00000454,ORD0000198,CUST00453,2024-06-24 06:40:40,269.43,Debit Card,Pending,GBP
TXN00000455,ORD0000040,CUST00222,2024-08-30 15:40:59,814.02,Credit Card,Success,USD
TXN00000456,ORD0001609,CUST00104,2023-12-17 18:29:22,458.31,Bank Transfer,Success,GBP
TXN00000457,ORD0001180,CUST00326,2024-09-07 05:29:37,492.36,Debit Card,Success,EUR
TXN00000458,ORD0000886,CUST00487,2023-05-30 00:52:11,1785.56,Debit Card,Success,GBP
TXN00000459,ORD0001246,CUST00066,2024-10-29 22:41:17,1063.86,Bank Transfer,Success,GBP
TXN00000460,ORD0000050,CUST00352,2022-06-14 09:43:49,969.52,Credit Card,Success,EUR
TXN00000461,ORD0000833,CUST00073,2024-08-09 14:05:07,1380.51,Debit Card,Success,GBP
TXN00000462,ORD0002372,CUST00066,2022-07-09 11:41:03,1903.34,Debit Card,Pending,GBP
TXN00000463,ORD0000486,CUST00161,2022-03-29 06:02:08,228.84,Debit Card,Pending,GBP
TXN00000464,ORD0000013,CUST00358,2024-12-29 20:31:35,1667.9,Debit Card,Success,USD
TXN00000465,ORD0001137,CUST00339,2022-08-04 11:40:04,1170.12,Bank Transfer,Failed,USD
TXN00000466,ORD0001427,CUST00199,2022-11-06 22:41:36,296.6,Credit Card,Success,USD
TXN00000467,ORD0000517,CUST00045,2022-05-07 01:42:00,597.81,Bank Transfer,Success,EUR
TXN00000468,ORD0000129,CUST00056,2022-10-16 06:43:49,967.31,Debit Card,Success,GBP
TXN00000469,ORD0000879,CUST00433,2022-05-23 10:58:06,1383.9,Credit Card,Success,USD
TXN00000470,ORD0001755,CUST00323,2022-05-23 06:34:15,489.0,Credit Card,Failed,USD
TXN00000471,ORD0000187,CUST00082,2022-01-06 23:12:28,1072.08,Debit Card,Success,USD
TXN00000472,ORD0002075,CUST00274,2023-11-04 14:16:04,1370.92,Bank Transfer,Failed,GBP
TXN00000473,ORD0001165,CUST00149,2024-12-01 01:03:28,900.24,Bank Transfer,Refunded,GBP
TXN00000474,ORD0000264,CUST00049,2022-12-29 01:41:37,1726.74,Debit Card,Success,GBP
TXN00000475,ORD0000295,CUST00018,2022-11-23 13:32:02,1739.57,Credit Card,Success,GBP
TXN00000476,ORD0002224,CUST00330,2022-03-19 16:05:02,944.03,Bank Transfer,Success,GBP
TXN00000477,ORD0001229,CUST00438,2022-05-04 08:41:32,1945.99,Bank Transfer,Success,GBP
TXN00000478,ORD0000385,CUST00107,2023-08-25 00:42:46,155.79,Debit Card,Success,GBP
TXN00000479,ORD0000907,CUST00477,2023-05-13 17:33:44,11.71,PayPal,Success,GBP
TXN00000480,ORD0001380,CUST00226,2024-08-29 14:31:51,764.43,Bank Transfer,Success,USD
TXN00000481,ORD0000714,CUST00213,2024-04-02 06:58:57,1204.19,PayPal,Refunded,EUR
TXN00000482,ORD0002235,CUST00392,2022-10-27 06:05:13,1260.25,Credit Card,Success,GBP
TXN00000483,ORD0001472,CUST00472,2024-01-10 12:12:38,955.51,Credit Card,Success,USD
TXN00000484,ORD0001418,CUST00060,2022-11-03 11:52:04,254.14,Debit Card,Success,EUR
TXN00000485,ORD0000998,CUST00176,2024-02-09 10:08:11,345.14,PayPal,Success,USD
TXN00000486,ORD0001532,CUST00001,2024-07-29 13:06:13,1705.04,PayPal,Success,EUR
TXN00000487,ORD0002323,CUST00400,2022-10-17 01:00:05,1736.48,Credit Card,Success,GBP
TXN00000488,ORD0001395,CUST00387,2023-12-30 21:26:01,1349.43,Credit Card,Success,EUR
TXN00000489,ORD0000601,CUST00393,2023-03-24 11:47:07,1330.11,PayPal,Success,GBP
TXN00000490,ORD0000188,CUST00313,2024-11-16 09:02:49,1197.38,Bank Transfer,Success,GBP
TXN00000491,ORD0001481,CUST00313,2024-07-08 08:21:08,409.84,Bank Transfer,Success,EUR
TXN00000492,ORD0001589,CUST00003,2022-04-06 04:10:29,859.36,Debit Card,Success,EUR
TXN00000493,ORD0000290,CUST00422,2023-11-19 10:12:16,1393.31,Bank Transfer,Success,GBP
TXN00000494,ORD0000137,CUST00073,2022-10-15 06:36:35,1076.82,PayPal,Success,EUR
TXN00000495,ORD0000243,CUST00337,2024-02-28 12:07:04,42.07,PayPal,Success,GBP
TXN00000496,ORD0001670,CUST00046,2022-01-10 19:22:49,1907.35,Debit Card,Refunded,USD
TXN00000497,ORD0001995,CUST00376,2022-05-04 14:08:54,1690.41,Debit Card,Success,GBP
TXN00000498,ORD0002333,CUST00252,2022-10-01 04:11:49,524.79,Debit Card,Success,GBP
TXN00000499,ORD0002366,CUST00180,2022-11-04 03:33:16,1234.84,PayPal,Success,USD
TXN00000500,ORD0000054,CUST00160,2023-02-13 23:06:13,1846.86,Credit Card,Success,GBP
TXN00000501,ORD0000079,CUST00297,2022-08-12 12:42:40,196.54,PayPal,Success,GBP
TXN00000502,ORD0001630,CUST00221,2024-04-21 23:09:58,1008.54,Credit Card,Success,GBP
TXN00000503,ORD0002340,CUST00129,2024-06-12 21:44:14,915.2,Debit Card,Success,GBP
TXN00000504,ORD0001756,CUST00258,2022-10-22 03:18:54,823.36,Debit Card,Success,USD
TXN00000505,ORD0002243,CUST00410,2024-12-23 08:39:43,1672.0,Debit Card,Success,GBP
TXN00000506,ORD0000241,CUST00178,2022-07-12 15:26:21,764.39,Credit Card,Success,EUR
TXN00000507,ORD0000302,CUST00223,2024-12-27 20:49:18,132.01,PayPal,Failed,GBP
TXN00000508,ORD0002240,CUST00475,2022-04-28 17:16:27,136.35,Debit Card,Success,GBP
TXN00000509,ORD0001585,CUST00227,2022-10-20 08:32:57,90.28,Credit Card,Pending,GBP
TXN00000510,ORD0001800,CUST00102,2022-10-18 13:39:24,821.25,Bank Transfer,Success,USD
TXN00000511,ORD0001956,CUST00258,2023-05-15 06:51:48,1438.22,Bank Transfer,Success,GBP
TXN00000512,ORD0001077,CUST00472,2022-12-20 17:51:03,411.43,Debit Card,Success,GBP
TXN00000513,ORD0000181,CUST00234,2022-09-10 07:35:23,1294.7,PayPal,Success,GBP
TXN00000514,ORD0000990,CUST00363,2023-09-06 02:17:18,1375.74,Credit Card,Success,EUR
TXN00000515,ORD0001962,CUST00360,2024-09-13 21:35:09,514.13,Credit Card,Success,GBP
TXN00000516,ORD0002052,CUST00076,2024-07-09 02:51:01,1203.11,PayPal,Success,EUR
TXN00000517,ORD0001094,CUST00424,2023-04-06 22:30:16,1371.31,Bank Transfer,Success,GBP
TXN00000518,ORD0000514,CUST00308,2024-07-23 11:33:26,935.89,Credit Card,Success,GBP
TXN00000519,ORD0000893,CUST00080,2023-10-03 10:59:11,676.75,PayPal,Success,GBP
TXN00000520,ORD0000794,CUST00189,2024-02-27 01:26:49,1240.21,Bank Transfer,Success,GBP
TXN00000521,ORD0002336,CUST00160,2024-09-22 03:06:42,1955.8,Bank Transfer,Success,USD
TXN00000522,ORD0001184,CUST00134,2023-03-20 08:35:44,856.55,Bank Transfer,Success,EUR
TXN00000523,ORD0001257,CUST00205,2022-12-06 01:15:23,786.51,Bank Transfer,Success,GBP
TXN00000524,ORD0002380,CUST00323,2023-10-25 13:56:29,931.21,Credit Card,Success,GBP
TXN00000525,ORD0001536,CUST00368,2023-01-25 20:05:11,157.06,Credit Card,Success,GBP
TXN00000526,ORD0000922,CUST00451,2023-06-20 13:32:55,1108.56,Bank Transfer,Success,GBP
TXN00000527,ORD0000085,CUST00353,2023-01-10 00:34:55,660.75,Bank Transfer,Success,GBP
TXN00000528,ORD0000012,CUST00457,2024-04-04 04:22:09,247.24,Credit Card,Success,EUR
TXN00000529,ORD0001609,CUST00060,2022-01-11 20:20:51,935.18,Credit Card,Success,GBP
TXN00000530,ORD0002011,CUST00465,2024-10-14 06:17:07,11.75,PayPal,Success,USD
TXN00000531,ORD0001878,CUST00300,2024-11-27 19:53:01,806.56,Debit Card,Success,GBP
TXN00000532,ORD0001545,CUST00478,2023-01-26 22:52:10,215.94,Debit Card,Failed,GBP
TXN00000533,ORD0000644,CUST00043,2023-03-14 05:11:03,53.46,Debit Card,Success,GBP
TXN00000534,ORD0001369,CUST00028,2022-09-08 12:21:50,1649.83,PayPal,Success,GBP
TXN00000535,ORD0001344,CUST00472,2022-04-11 10:27:04,1832.92,Debit Card,Success,GBP
TXN00000536,ORD0000033,CUST00203,2022-04-06 17:20:39,419.31,PayPal,Success,GBP
TXN00000537,ORD0000893,CUST00432,2022-04-08 12:43:08,1080.9,Bank Transfer,Success,GBP
TXN00000538,ORD0000659,CUST00022,2024-02-07 06:47:09,559.53,Debit Card,Success,EUR
TXN00000539,ORD0001426,CUST00326,2023-06-19 17:34:22,989.69,Credit Card,Success,GBP
TXN00000540,ORD0000046,CUST00203,2022-04-04 20:01:24,876.08,Debit Card,Refunded,USD
